gvkey,company,year,patentcount
137310,Marvell Technology Inc,2015,1059
137310,Marvell Technology Inc,2016,742
137310,Marvell Technology Inc,2017,563
137310,Marvell Technology Inc,2018,454
137310,Marvell Technology Inc,2019,365
137310,Marvell Technology Inc,2020,303
137310,Marvell Technology Inc,2021,269
137310,Marvell Technology Inc,2022,254
137310,Marvell Technology Inc,2023,196
137357,Genuity Inc,2001,3
137357,Genuity Inc,2002,8
137357,Genuity Inc,2003,10
137357,Genuity Inc,2004,14
137357,Genuity Inc,2005,7
137357,Genuity Inc,2006,2
137373,Capstone Green Energy Corp,1997,2
137373,Capstone Green Energy Corp,1998,6
137373,Capstone Green Energy Corp,1999,8
137373,Capstone Green Energy Corp,2000,15
137373,Capstone Green Energy Corp,2001,12
137373,Capstone Green Energy Corp,2002,11
137373,Capstone Green Energy Corp,2003,13
137373,Capstone Green Energy Corp,2004,17
137373,Capstone Green Energy Corp,2005,5
137373,Capstone Green Energy Corp,2006,5
137373,Capstone Green Energy Corp,2008,1
137373,Capstone Green Energy Corp,2009,2
137373,Capstone Green Energy Corp,2016,1
137373,Capstone Green Energy Corp,2019,2
137377,EXFO Inc,2001,1
137377,EXFO Inc,2003,1
137377,EXFO Inc,2004,2
137377,EXFO Inc,2005,1
137377,EXFO Inc,2006,3
137377,EXFO Inc,2007,1
137377,EXFO Inc,2008,3
137377,EXFO Inc,2009,2
137377,EXFO Inc,2010,5
137377,EXFO Inc,2011,6
137377,EXFO Inc,2012,5
137377,EXFO Inc,2013,7
137377,EXFO Inc,2014,7
137377,EXFO Inc,2015,7
137377,EXFO Inc,2016,12
137377,EXFO Inc,2017,18
137377,EXFO Inc,2018,9
137377,EXFO Inc,2019,9
137377,EXFO Inc,2020,9
137377,EXFO Inc,2021,17
137377,EXFO Inc,2022,24
137377,EXFO Inc,2023,9
137390,Defense Industries International Inc,2004,1
137394,Virage Inc,1999,5
137394,Virage Inc,2000,1
137394,Virage Inc,2002,2
137394,Virage Inc,2003,1
137394,Virage Inc,2004,2
137394,Virage Inc,2005,1
137394,Virage Inc,2006,1
137394,Virage Inc,2007,3
137394,Virage Inc,2008,1
137394,Virage Inc,2010,1
137394,Virage Inc,2011,1
137394,Virage Inc,2012,2
137394,Virage Inc,2013,4
137432,Delta Apparel Inc,2017,2
137434,iGo Inc,2008,1
137434,iGo Inc,2009,7
137434,iGo Inc,2010,12
137434,iGo Inc,2011,12
137434,iGo Inc,2012,5
137435,NetEase Inc,2016,1
137435,NetEase Inc,2018,1
137435,NetEase Inc,2019,6
137435,NetEase Inc,2020,21
137435,NetEase Inc,2021,15
137435,NetEase Inc,2022,29
137435,NetEase Inc,2023,12
137436,StorageNetworks Inc,2001,2
137436,StorageNetworks Inc,2002,1
137441,ZIVO Bioscience Inc,2018,1
137441,ZIVO Bioscience Inc,2019,2
137441,ZIVO Bioscience Inc,2020,2
137441,ZIVO Bioscience Inc,2021,1
137470,Precise Software Solutions Ltd,2001,1
137470,Precise Software Solutions Ltd,2007,2
137470,Precise Software Solutions Ltd,2009,3
137470,Precise Software Solutions Ltd,2010,2
137470,Precise Software Solutions Ltd,2011,6
137470,Precise Software Solutions Ltd,2012,1
137470,Precise Software Solutions Ltd,2013,1
137470,Precise Software Solutions Ltd,2014,2
137470,Precise Software Solutions Ltd,2016,1
137470,Precise Software Solutions Ltd,2022,1
137511,Mindset Interactive Corp,1997,1
137530,Icon Media Holdings Inc,2007,1
137533,Prolab Technologies Inc,2007,1
137572,Divine Inc,2003,1
137573,Entegris Inc,1976,4
137573,Entegris Inc,1977,4
137573,Entegris Inc,1980,1
137573,Entegris Inc,1981,1
137573,Entegris Inc,1984,1
137573,Entegris Inc,1987,1
137573,Entegris Inc,1988,3
137573,Entegris Inc,1989,8
137573,Entegris Inc,1990,4
137573,Entegris Inc,1991,5
137573,Entegris Inc,1992,3
137573,Entegris Inc,1993,8
137573,Entegris Inc,1994,5
137573,Entegris Inc,1995,2
137573,Entegris Inc,1996,3
137573,Entegris Inc,1997,2
137573,Entegris Inc,1998,8
137573,Entegris Inc,1999,5
137573,Entegris Inc,2000,10
137573,Entegris Inc,2001,7
137573,Entegris Inc,2002,11
137573,Entegris Inc,2003,15
137573,Entegris Inc,2004,13
137573,Entegris Inc,2005,25
137573,Entegris Inc,2006,29
137573,Entegris Inc,2007,29
137573,Entegris Inc,2008,39
137573,Entegris Inc,2009,17
137573,Entegris Inc,2010,19
137573,Entegris Inc,2011,36
137573,Entegris Inc,2012,16
137573,Entegris Inc,2013,19
137573,Entegris Inc,2014,32
137573,Entegris Inc,2015,35
137573,Entegris Inc,2016,40
137573,Entegris Inc,2017,62
137573,Entegris Inc,2018,33
137573,Entegris Inc,2019,59
137573,Entegris Inc,2020,42
137573,Entegris Inc,2021,54
137573,Entegris Inc,2022,49
137573,Entegris Inc,2023,37
137576,"Info Vista SA, Les Ulis",2000,2
137576,"Info Vista SA, Les Ulis",2003,1
137576,"Info Vista SA, Les Ulis",2004,3
137576,"Info Vista SA, Les Ulis",2005,5
137576,"Info Vista SA, Les Ulis",2006,3
137576,"Info Vista SA, Les Ulis",2007,1
137576,"Info Vista SA, Les Ulis",2008,3
137576,"Info Vista SA, Les Ulis",2009,1
137576,"Info Vista SA, Les Ulis",2010,2
137576,"Info Vista SA, Les Ulis",2011,2
137576,"Info Vista SA, Les Ulis",2012,1
137576,"Info Vista SA, Les Ulis",2013,4
137576,"Info Vista SA, Les Ulis",2014,8
137576,"Info Vista SA, Les Ulis",2015,8
137576,"Info Vista SA, Les Ulis",2016,1
137576,"Info Vista SA, Les Ulis",2017,2
137576,"Info Vista SA, Les Ulis",2018,2
137576,"Info Vista SA, Les Ulis",2019,3
137576,"Info Vista SA, Les Ulis",2020,1
137576,"Info Vista SA, Les Ulis",2021,1
137576,"Info Vista SA, Les Ulis",2023,1
137602,Axcelis Technologies Inc.,1990,1
137602,Axcelis Technologies Inc.,1991,1
137602,Axcelis Technologies Inc.,1993,1
137602,Axcelis Technologies Inc.,2000,1
137602,Axcelis Technologies Inc.,2001,24
137602,Axcelis Technologies Inc.,2002,16
137602,Axcelis Technologies Inc.,2003,35
137602,Axcelis Technologies Inc.,2004,34
137602,Axcelis Technologies Inc.,2005,26
137602,Axcelis Technologies Inc.,2006,33
137602,Axcelis Technologies Inc.,2007,13
137602,Axcelis Technologies Inc.,2008,24
137602,Axcelis Technologies Inc.,2009,25
137602,Axcelis Technologies Inc.,2010,25
137602,Axcelis Technologies Inc.,2011,19
137602,Axcelis Technologies Inc.,2012,19
137602,Axcelis Technologies Inc.,2013,11
137602,Axcelis Technologies Inc.,2014,9
137602,Axcelis Technologies Inc.,2015,11
137602,Axcelis Technologies Inc.,2016,8
137602,Axcelis Technologies Inc.,2017,14
137602,Axcelis Technologies Inc.,2018,14
137602,Axcelis Technologies Inc.,2019,13
137602,Axcelis Technologies Inc.,2020,17
137602,Axcelis Technologies Inc.,2021,8
137602,Axcelis Technologies Inc.,2022,3
137602,Axcelis Technologies Inc.,2023,8
137609,Maxar Technologies Inc,1991,1
137609,Maxar Technologies Inc,1992,11
137609,Maxar Technologies Inc,1993,14
137609,Maxar Technologies Inc,1994,13
137609,Maxar Technologies Inc,1995,13
137609,Maxar Technologies Inc,1996,16
137609,Maxar Technologies Inc,1997,15
137609,Maxar Technologies Inc,1998,15
137609,Maxar Technologies Inc,1999,38
137609,Maxar Technologies Inc,2000,35
137609,Maxar Technologies Inc,2001,43
137609,Maxar Technologies Inc,2002,40
137609,Maxar Technologies Inc,2003,13
137609,Maxar Technologies Inc,2004,8
137609,Maxar Technologies Inc,2005,4
137609,Maxar Technologies Inc,2006,1
137609,Maxar Technologies Inc,2007,1
137609,Maxar Technologies Inc,2008,1
137609,Maxar Technologies Inc,2010,1
137609,Maxar Technologies Inc,2011,2
137609,Maxar Technologies Inc,2012,5
137609,Maxar Technologies Inc,2013,4
137609,Maxar Technologies Inc,2014,14
137609,Maxar Technologies Inc,2015,16
137609,Maxar Technologies Inc,2016,8
137609,Maxar Technologies Inc,2017,20
137609,Maxar Technologies Inc,2018,29
137609,Maxar Technologies Inc,2019,48
137609,Maxar Technologies Inc,2020,26
137609,Maxar Technologies Inc,2021,14
137609,Maxar Technologies Inc,2022,19
137609,Maxar Technologies Inc,2023,11
137612,Turkcell Iletisim Hizmet AS,2018,1
137641,Network Engines Inc,2002,2
137641,Network Engines Inc,2003,5
137641,Network Engines Inc,2004,3
137641,Network Engines Inc,2005,2
137641,Network Engines Inc,2006,1
137641,Network Engines Inc,2007,1
137641,Network Engines Inc,2011,3
137642,Cassava Sciences Inc,2004,1
137642,Cassava Sciences Inc,2006,1
137642,Cassava Sciences Inc,2013,4
137642,Cassava Sciences Inc,2014,2
137642,Cassava Sciences Inc,2016,4
137642,Cassava Sciences Inc,2017,1
137642,Cassava Sciences Inc,2018,1
137642,Cassava Sciences Inc,2019,2
137642,Cassava Sciences Inc,2020,1
137642,Cassava Sciences Inc,2021,2
137642,Cassava Sciences Inc,2022,2
137642,Cassava Sciences Inc,2023,1
137668,Triton Network Systems Inc,2000,1
137668,Triton Network Systems Inc,2002,1
137702,Hartco Inc,1977,1
137702,Hartco Inc,1978,1
137702,Hartco Inc,1980,2
137702,Hartco Inc,1984,3
137702,Hartco Inc,1985,2
137702,Hartco Inc,1988,1
137702,Hartco Inc,1989,2
137702,Hartco Inc,1990,1
137704,OmniVision Technologies Inc,1993,1
137704,OmniVision Technologies Inc,1997,3
137704,OmniVision Technologies Inc,1998,7
137704,OmniVision Technologies Inc,1999,4
137704,OmniVision Technologies Inc,2000,12
137704,OmniVision Technologies Inc,2001,10
137704,OmniVision Technologies Inc,2002,11
137704,OmniVision Technologies Inc,2003,10
137704,OmniVision Technologies Inc,2004,20
137704,OmniVision Technologies Inc,2005,17
137704,OmniVision Technologies Inc,2006,12
137704,OmniVision Technologies Inc,2007,8
137704,OmniVision Technologies Inc,2008,17
137704,OmniVision Technologies Inc,2009,22
137704,OmniVision Technologies Inc,2010,22
137704,OmniVision Technologies Inc,2011,71
137704,OmniVision Technologies Inc,2012,97
137704,OmniVision Technologies Inc,2013,83
137704,OmniVision Technologies Inc,2014,99
137704,OmniVision Technologies Inc,2015,81
137704,OmniVision Technologies Inc,2016,122
137704,OmniVision Technologies Inc,2017,106
137704,OmniVision Technologies Inc,2018,109
137704,OmniVision Technologies Inc,2019,89
137704,OmniVision Technologies Inc,2020,64
137704,OmniVision Technologies Inc,2021,66
137704,OmniVision Technologies Inc,2022,87
137704,OmniVision Technologies Inc,2023,70
137722,Transgenomic Inc,1998,4
137722,Transgenomic Inc,1999,6
137722,Transgenomic Inc,2000,10
137722,Transgenomic Inc,2001,10
137722,Transgenomic Inc,2002,16
137722,Transgenomic Inc,2003,8
137722,Transgenomic Inc,2004,2
137722,Transgenomic Inc,2005,3
137722,Transgenomic Inc,2006,3
137722,Transgenomic Inc,2007,2
137722,Transgenomic Inc,2009,2
137722,Transgenomic Inc,2010,1
137722,Transgenomic Inc,2014,1
137722,Transgenomic Inc,2015,1
137801,Argonaut Technologies Inc,1998,6
137801,Argonaut Technologies Inc,2000,2
137801,Argonaut Technologies Inc,2001,1
137801,Argonaut Technologies Inc,2002,1
137802,Kakao Corp,2016,7
137802,Kakao Corp,2017,3
137802,Kakao Corp,2018,3
137802,Kakao Corp,2019,10
137802,Kakao Corp,2020,15
137802,Kakao Corp,2021,13
137802,Kakao Corp,2022,11
137802,Kakao Corp,2023,10
137803,deCODE genetics Inc,2009,1
137861,Airspan Networks Holdings Inc,1999,8
137861,Airspan Networks Holdings Inc,2000,7
137861,Airspan Networks Holdings Inc,2001,9
137861,Airspan Networks Holdings Inc,2002,4
137861,Airspan Networks Holdings Inc,2004,2
137861,Airspan Networks Holdings Inc,2005,1
137861,Airspan Networks Holdings Inc,2006,1
137861,Airspan Networks Holdings Inc,2007,1
137861,Airspan Networks Holdings Inc,2008,1
137861,Airspan Networks Holdings Inc,2009,1
137861,Airspan Networks Holdings Inc,2011,1
137861,Airspan Networks Holdings Inc,2013,2
137861,Airspan Networks Holdings Inc,2014,3
137861,Airspan Networks Holdings Inc,2016,2
137861,Airspan Networks Holdings Inc,2017,2
137861,Airspan Networks Holdings Inc,2018,5
137861,Airspan Networks Holdings Inc,2019,5
137861,Airspan Networks Holdings Inc,2020,9
137861,Airspan Networks Holdings Inc,2021,5
137861,Airspan Networks Holdings Inc,2022,14
137861,Airspan Networks Holdings Inc,2023,5
137864,Corio Inc,2008,1
137864,Corio Inc,2011,1
137865,Integrated Enviro Technologies Ltd,1998,3
137865,Integrated Enviro Technologies Ltd,2000,5
137865,Integrated Enviro Technologies Ltd,2001,1
137865,Integrated Enviro Technologies Ltd,2002,1
137865,Integrated Enviro Technologies Ltd,2003,3
137865,Integrated Enviro Technologies Ltd,2004,2
137865,Integrated Enviro Technologies Ltd,2005,1
137865,Integrated Enviro Technologies Ltd,2008,1
137874,SMTC Corp,2003,1
137881,Raindance Communications Inc,2001,1
137881,Raindance Communications Inc,2003,2
137883,Variagenics Inc,1998,2
137883,Variagenics Inc,1999,1
137883,Variagenics Inc,2000,2
137883,Variagenics Inc,2001,4
137883,Variagenics Inc,2002,6
137883,Variagenics Inc,2003,4
137883,Variagenics Inc,2004,3
137883,Variagenics Inc,2006,1
137943,Entravision Communications Corp.,1987,1
137943,Entravision Communications Corp.,1989,2
137943,Entravision Communications Corp.,1990,2
137943,Entravision Communications Corp.,1991,2
137943,Entravision Communications Corp.,1992,1
137943,Entravision Communications Corp.,1994,1
137960,APW Ltd,2000,1
137960,APW Ltd,2001,6
137960,APW Ltd,2002,4
137960,APW Ltd,2003,2
137960,APW Ltd,2004,2
137960,APW Ltd,2005,1
137960,APW Ltd,2006,2
138004,Interland Inc-Old,2002,1
138004,Interland Inc-Old,2004,4
138004,Interland Inc-Old,2005,7
138005,Lexent Inc,2002,1
138005,Lexent Inc,2003,1
138121,Applied Molecular Evolution Inc,2010,1
138122,Arena Pharmaceuticals Inc,2000,3
138122,Arena Pharmaceuticals Inc,2001,1
138122,Arena Pharmaceuticals Inc,2002,2
138122,Arena Pharmaceuticals Inc,2003,3
138122,Arena Pharmaceuticals Inc,2004,2
138122,Arena Pharmaceuticals Inc,2005,3
138122,Arena Pharmaceuticals Inc,2006,4
138122,Arena Pharmaceuticals Inc,2007,1
138122,Arena Pharmaceuticals Inc,2008,6
138122,Arena Pharmaceuticals Inc,2009,4
138122,Arena Pharmaceuticals Inc,2010,14
138122,Arena Pharmaceuticals Inc,2011,13
138122,Arena Pharmaceuticals Inc,2012,14
138122,Arena Pharmaceuticals Inc,2013,17
138122,Arena Pharmaceuticals Inc,2014,15
138122,Arena Pharmaceuticals Inc,2015,25
138122,Arena Pharmaceuticals Inc,2016,11
138122,Arena Pharmaceuticals Inc,2017,11
138122,Arena Pharmaceuticals Inc,2018,8
138122,Arena Pharmaceuticals Inc,2019,10
138122,Arena Pharmaceuticals Inc,2020,13
138122,Arena Pharmaceuticals Inc,2021,9
138122,Arena Pharmaceuticals Inc,2022,6
138122,Arena Pharmaceuticals Inc,2023,6
138123,Discovery Partners International Inc,2001,4
138123,Discovery Partners International Inc,2002,7
138123,Discovery Partners International Inc,2003,3
138123,Discovery Partners International Inc,2004,2
138129,RITA Medical Systems Inc,1997,2
138129,RITA Medical Systems Inc,1998,5
138129,RITA Medical Systems Inc,1999,7
138129,RITA Medical Systems Inc,2000,5
138129,RITA Medical Systems Inc,2001,2
138129,RITA Medical Systems Inc,2002,2
138129,RITA Medical Systems Inc,2003,10
138129,RITA Medical Systems Inc,2004,2
138129,RITA Medical Systems Inc,2005,3
138129,RITA Medical Systems Inc,2006,3
138129,RITA Medical Systems Inc,2007,1
138131,Valicert Inc,1999,1
138131,Valicert Inc,2002,1
138131,Valicert Inc,2003,1
138181,Tycom Ltd,2002,1
138181,Tycom Ltd,2003,1
138203,Genencor International Inc,1986,1
138203,Genencor International Inc,1987,1
138203,Genencor International Inc,1988,5
138203,Genencor International Inc,1989,1
138203,Genencor International Inc,1990,1
138203,Genencor International Inc,1991,5
138203,Genencor International Inc,1992,8
138203,Genencor International Inc,1993,17
138203,Genencor International Inc,1994,19
138203,Genencor International Inc,1995,15
138203,Genencor International Inc,1996,7
138203,Genencor International Inc,1997,15
138203,Genencor International Inc,1998,25
138203,Genencor International Inc,1999,22
138203,Genencor International Inc,2000,25
138203,Genencor International Inc,2001,43
138203,Genencor International Inc,2002,37
138203,Genencor International Inc,2003,41
138203,Genencor International Inc,2004,23
138203,Genencor International Inc,2005,25
138203,Genencor International Inc,2006,35
138203,Genencor International Inc,2007,30
138203,Genencor International Inc,2008,47
138203,Genencor International Inc,2009,21
138203,Genencor International Inc,2010,7
138203,Genencor International Inc,2011,1
138203,Genencor International Inc,2012,1
138205,Illumina Inc,1993,1
138205,Illumina Inc,1994,2
138205,Illumina Inc,1995,2
138205,Illumina Inc,1996,1
138205,Illumina Inc,1998,1
138205,Illumina Inc,2000,3
138205,Illumina Inc,2001,1
138205,Illumina Inc,2002,3
138205,Illumina Inc,2003,5
138205,Illumina Inc,2004,2
138205,Illumina Inc,2005,6
138205,Illumina Inc,2006,10
138205,Illumina Inc,2007,6
138205,Illumina Inc,2008,11
138205,Illumina Inc,2009,20
138205,Illumina Inc,2010,34
138205,Illumina Inc,2011,41
138205,Illumina Inc,2012,51
138205,Illumina Inc,2013,59
138205,Illumina Inc,2014,67
138205,Illumina Inc,2015,82
138205,Illumina Inc,2016,82
138205,Illumina Inc,2017,77
138205,Illumina Inc,2018,83
138205,Illumina Inc,2019,115
138205,Illumina Inc,2020,117
138205,Illumina Inc,2021,118
138205,Illumina Inc,2022,141
138205,Illumina Inc,2023,104
138210,Cloudward Inc,1998,3
138210,Cloudward Inc,1999,2
138210,Cloudward Inc,2000,2
138210,Cloudward Inc,2001,7
138210,Cloudward Inc,2002,6
138210,Cloudward Inc,2003,12
138210,Cloudward Inc,2004,6
138210,Cloudward Inc,2005,2
138210,Cloudward Inc,2006,4
138341,Curis Inc,2002,1
138341,Curis Inc,2003,4
138341,Curis Inc,2004,5
138341,Curis Inc,2005,1
138341,Curis Inc,2006,6
138341,Curis Inc,2007,3
138341,Curis Inc,2008,1
138341,Curis Inc,2009,3
138341,Curis Inc,2010,5
138341,Curis Inc,2011,4
138341,Curis Inc,2012,9
138341,Curis Inc,2013,15
138341,Curis Inc,2014,10
138341,Curis Inc,2015,8
138341,Curis Inc,2016,5
138341,Curis Inc,2017,4
138341,Curis Inc,2018,3
138341,Curis Inc,2019,4
138341,Curis Inc,2020,4
138341,Curis Inc,2021,4
138341,Curis Inc,2022,3
138341,Curis Inc,2023,3
138342,Eroomsystem Technologies Inc,2002,1
138343,Genaissance Pharmaceuticals Inc,1999,1
138343,Genaissance Pharmaceuticals Inc,2001,1
138343,Genaissance Pharmaceuticals Inc,2003,2
138343,Genaissance Pharmaceuticals Inc,2004,2
138343,Genaissance Pharmaceuticals Inc,2005,4
138343,Genaissance Pharmaceuticals Inc,2006,1
138345,Speechworks International Inc,1999,1
138345,Speechworks International Inc,2000,1
138345,Speechworks International Inc,2001,2
138345,Speechworks International Inc,2002,4
138345,Speechworks International Inc,2003,4
138345,Speechworks International Inc,2004,2
138345,Speechworks International Inc,2005,1
138345,Speechworks International Inc,2006,4
138345,Speechworks International Inc,2007,1
138345,Speechworks International Inc,2009,1
138346,Virage Logic Corp,2000,5
138346,Virage Logic Corp,2001,6
138346,Virage Logic Corp,2002,9
138346,Virage Logic Corp,2003,6
138346,Virage Logic Corp,2004,6
138346,Virage Logic Corp,2005,5
138346,Virage Logic Corp,2006,17
138346,Virage Logic Corp,2007,9
138346,Virage Logic Corp,2008,6
138346,Virage Logic Corp,2009,12
138346,Virage Logic Corp,2010,19
138347,Proxim Corp,2003,1
138347,Proxim Corp,2004,1
138347,Proxim Corp,2005,3
138402,OPNET Technologies Inc,2001,1
138402,OPNET Technologies Inc,2004,1
138402,OPNET Technologies Inc,2005,1
138402,OPNET Technologies Inc,2006,2
138402,OPNET Technologies Inc,2007,2
138402,OPNET Technologies Inc,2008,3
138402,OPNET Technologies Inc,2009,6
138402,OPNET Technologies Inc,2010,12
138402,OPNET Technologies Inc,2011,8
138402,OPNET Technologies Inc,2012,20
138402,OPNET Technologies Inc,2013,1
138404,Vicuron Pharmaceuticals Inc,1997,1
138404,Vicuron Pharmaceuticals Inc,1999,1
138404,Vicuron Pharmaceuticals Inc,2000,1
138404,Vicuron Pharmaceuticals Inc,2001,1
138404,Vicuron Pharmaceuticals Inc,2002,2
138404,Vicuron Pharmaceuticals Inc,2003,1
138404,Vicuron Pharmaceuticals Inc,2016,1
138464,Deltagen Inc,2002,2
138464,Deltagen Inc,2003,5
138464,Deltagen Inc,2004,5
138464,Deltagen Inc,2005,5
138464,Deltagen Inc,2006,1
138464,Deltagen Inc,2007,2
