gvkey,year,patentcount
209148,1993,24
209148,1994,17
209148,1995,20
209148,1996,17
209148,1997,22
209148,1998,33
209148,1999,43
209148,2000,46
209148,2001,30
209148,2002,35
209148,2003,26
209148,2004,46
209148,2005,25
209148,2006,31
209148,2007,44
209148,2008,33
209148,2009,53
209148,2010,40
209148,2011,34
209148,2012,25
209148,2013,15
209148,2014,35
209148,2015,30
209148,2016,42
209148,2017,18
209341,1992,5
209341,1993,10
209341,1994,48
209341,1995,151
209341,1998,175
209341,1999,280
209341,2000,494
209341,2001,615
209341,2002,277
209341,2003,192
209341,2004,80
209341,2005,99
209341,2006,110
209341,2007,128
209341,2008,120
209341,2009,151
209341,2010,159
209341,2011,119
209341,2012,137
209341,2013,195
209341,2014,263
209341,2015,252
209341,2016,324
209341,2017,108
209382,1991,10
209382,1992,10
209382,1993,11
209382,1994,4
209382,1995,8
209382,1996,6
209382,1997,3
209382,1998,13
209382,1999,10
209382,2000,8
209382,2001,10
209382,2002,9
209382,2003,11
209382,2004,5
209382,2005,2
209382,2006,4
209382,2007,4
209382,2008,1
209382,2009,2
209382,2010,2
209382,2011,4
209382,2012,4
209382,2013,6
209382,2014,8
209382,2015,16
209382,2016,14
209382,2017,7
209589,2006,2
209589,2009,1
209589,2012,2
210032,2013,2
210032,2014,1
210032,2016,2
210201,1997,2
210201,1998,7
210201,1999,12
210201,2000,15
210201,2001,28
210201,2002,47
210201,2003,76
210201,2004,84
210201,2005,74
210201,2006,97
210201,2007,89
210201,2008,88
210201,2009,102
210201,2010,99
210201,2011,140
210201,2012,114
210201,2013,114
210201,2014,173
210201,2015,168
210201,2016,132
210201,2017,42
210216,1995,1
210216,1996,3
210216,1997,3
210216,1998,6
210216,1999,5
210216,2000,1
210216,2001,3
210216,2004,1
210216,2006,1
210216,2007,1
210216,2008,2
210216,2010,4
210216,2011,4
210216,2012,3
210216,2013,1
210216,2014,4
210216,2015,2
210216,2016,1
210332,1999,1
210332,2000,14
210332,2001,14
210332,2002,18
210332,2003,9
210332,2004,13
210332,2005,7
210332,2006,7
210332,2007,6
210332,2008,10
210332,2009,15
210332,2010,11
210332,2011,10
210332,2012,20
210332,2013,14
210332,2014,11
210332,2015,21
210332,2016,14
210332,2017,4
210341,1998,1
210341,1999,7
210341,2000,21
210341,2001,28
210418,1997,9
210418,1998,24
210418,1999,16
210418,2000,9
210418,2001,18
210418,2002,13
210418,2003,19
210418,2004,10
210418,2005,4
210418,2006,9
210418,2007,14
210418,2008,14
210418,2009,13
210418,2010,8
210418,2011,10
210418,2012,3
210418,2013,2
210418,2014,1
210418,2015,2
210418,2016,2
210418,2017,1
210479,1989,10
210479,1990,9
210479,1991,6
210479,1992,1
210479,1993,1
210479,1994,3
210479,1995,4
210479,1996,1
210479,1997,2
210479,1998,1
210479,1999,2
210479,2000,5
210479,2001,10
210479,2002,10
210479,2003,8
210479,2004,8
210479,2005,5
210479,2006,6
210479,2007,9
210479,2008,11
210479,2009,16
210479,2010,46
210479,2011,59
210479,2012,47
210479,2013,57
210479,2014,54
210479,2015,56
210479,2016,77
210479,2017,34
210495,2001,4
210495,2002,14
210495,2003,32
210495,2004,47
210953,1991,4
210953,1993,8
210953,1994,3
210953,1995,1
210953,1996,4
210953,1997,2
210953,1998,2
210953,1999,7
210953,2000,23
210953,2001,10
210953,2002,17
210953,2003,15
210953,2004,19
210953,2005,6
210953,2006,5
210953,2007,7
210953,2008,12
210953,2009,7
210953,2010,14
210953,2011,27
210953,2012,29
210953,2013,16
210953,2014,14
210953,2015,7
210953,2016,23
210953,2017,10
211009,2007,2
211009,2009,1
211009,2010,12
211009,2011,15
211009,2012,29
211009,2013,63
211009,2014,76
211009,2015,78
211009,2016,54
211009,2017,14
211322,2004,1
211322,2007,1
211322,2008,2
211322,2009,5
211322,2010,1
211322,2012,2
211790,2002,1
211790,2003,1
211790,2004,2
211795,1996,3
211795,1997,3
211795,1998,4
211795,1999,5
211795,2000,21
211795,2001,30
211795,2002,21
211795,2003,42
211795,2004,38
211795,2005,34
211795,2006,70
211795,2007,60
211795,2008,31
211795,2009,22
211795,2010,26
211795,2011,33
211795,2012,21
211795,2013,33
211795,2014,22
211795,2015,18
211795,2016,28
211795,2017,9
211801,2002,8
211801,2003,15
211801,2004,15
211801,2005,9
211801,2006,11
211801,2007,15
211801,2008,15
211801,2009,9
211801,2010,6
211801,2011,6
211801,2012,2
211801,2013,2
211801,2014,7
211801,2015,15
211801,2016,15
211801,2017,5
211818,1997,13
211818,1998,29
211818,1999,33
211818,2000,65
211818,2001,68
211818,2002,50
211818,2003,34
211818,2004,35
211818,2005,14
211818,2006,17
211818,2007,6
211818,2008,5
211818,2009,2
211818,2011,1
211818,2014,2
211818,2015,1
211832,1997,22
211832,1998,59
211832,1999,105
211832,2000,107
211832,2001,108
211832,2002,107
211832,2003,71
211832,2004,92
211832,2005,56
211832,2006,60
211832,2007,45
211832,2008,23
211832,2009,13
211832,2010,9
211832,2011,13
211832,2012,10
211832,2013,9
211832,2014,17
211832,2015,39
211832,2016,61
211832,2017,26
211897,2003,2
211897,2004,5
211897,2005,4
211897,2006,1
212205,1994,4
212205,1995,33
212205,1996,25
212205,1997,45
212205,1998,76
212205,1999,43
212205,2000,32
212205,2001,13
212205,2002,14
212205,2003,7
212205,2004,13
212205,2005,9
212205,2006,11
212205,2007,19
212205,2008,23
212205,2009,14
212205,2010,15
212205,2011,2
212205,2012,1
212315,2001,13
212315,2002,17
212315,2003,15
212315,2004,11
212315,2005,14
212315,2006,27
212315,2007,17
212315,2008,20
212315,2009,14
212315,2010,17
212315,2011,9
212315,2012,18
212315,2013,13
212315,2014,18
212315,2015,13
212340,1996,9
212340,1997,17
212340,1998,7
212340,1999,11
212340,2000,6
212340,2001,8
212340,2002,15
212340,2003,16
212340,2004,19
212340,2005,16
212340,2006,16
212340,2007,11
212340,2008,14
212340,2009,11
212340,2010,23
212340,2011,3
212340,2012,4
212340,2013,5
212340,2014,2
212340,2015,5
212380,2010,1
212635,1997,5
212635,1998,1
212635,1999,2
212635,2000,2
212635,2001,3
212635,2002,7
212635,2003,7
212635,2004,7
212635,2005,2
212635,2006,5
212635,2007,12
212635,2008,14
212635,2009,16
212635,2010,21
212635,2011,38
212635,2012,42
212635,2013,79
212635,2014,84
212635,2015,73
212635,2016,53
212635,2017,31
212639,2008,1
212639,2009,1
212712,1999,4
212712,2000,7
212712,2001,10
212712,2002,9
212712,2003,9
212712,2004,12
212712,2005,9
212712,2006,7
212712,2007,14
212712,2008,25
212712,2009,17
212712,2010,39
212712,2011,72
212712,2012,51
212712,2013,46
212712,2014,78
212712,2015,67
212712,2016,80
212712,2017,22
212748,2001,2
212748,2002,6
212748,2003,10
212748,2004,44
212748,2005,36
212748,2006,57
212748,2007,55
212748,2008,59
212748,2009,56
212748,2010,40
212748,2011,40
212748,2012,65
212748,2013,45
212748,2014,54
212748,2015,71
212748,2016,64
212748,2017,9
212782,2000,10
212782,2001,8
212782,2002,7
212782,2003,13
212782,2004,20
212782,2005,6
212782,2006,9
212782,2007,5
212782,2008,6
212782,2009,8
212782,2010,22
212782,2011,28
212782,2012,52
212782,2013,69
212782,2014,72
212782,2015,81
212782,2016,94
212782,2017,38
212790,1995,1
212790,1998,1
212790,1999,1
212790,2000,7
212790,2001,5
212790,2002,7
212790,2003,10
212790,2004,28
212856,2000,1
212856,2001,3
212856,2002,2
212856,2003,3
212856,2004,1
212856,2005,1
212856,2006,1
212856,2007,1
213073,1996,4
213073,1997,1
213073,1998,4
213073,1999,8
213073,2000,4
213073,2001,6
213073,2002,11
213073,2003,11
213073,2004,13
213073,2005,6
213073,2006,3
213073,2007,14
213073,2008,12
213073,2009,11
213073,2010,27
213073,2011,23
213073,2012,19
213073,2013,5
213198,2002,15
213198,2003,41
213198,2004,79
213198,2005,83
213198,2006,112
213198,2007,137
213198,2008,94
213198,2009,69
213198,2010,42
213198,2011,24
213198,2012,10
213198,2013,17
213198,2014,10
213198,2015,10
213198,2016,10
213198,2017,6
213199,1997,5
213199,1998,4
213199,1999,1
213199,2000,1
213199,2001,3
213199,2002,5
213199,2003,1
213199,2004,2
213199,2005,1
213199,2006,1
213199,2007,8
213199,2008,5
213199,2009,2
213199,2010,11
213199,2011,12
213199,2012,20
213199,2013,38
213199,2014,61
213199,2015,87
213199,2016,104
213199,2017,40
213207,1996,1
213207,1997,3
213207,1998,4
213207,1999,13
213207,2000,12
213207,2001,21
213207,2002,23
213207,2003,23
213207,2004,27
213207,2005,32
213207,2006,46
213207,2007,83
213207,2008,131
213207,2009,105
213207,2010,73
213207,2011,71
213207,2012,43
213207,2013,75
213207,2014,72
213207,2015,84
213207,2016,72
213207,2017,14
213212,2006,13
213212,2007,81
213212,2008,112
213212,2009,164
213212,2010,217
213212,2011,188
213212,2012,145
213212,2013,73
213212,2014,21
213212,2015,22
213212,2016,12
213212,2017,4
213288,2009,1
213288,2010,7
213288,2011,4
213288,2012,11
213288,2013,5
213288,2014,10
213288,2015,11
213288,2016,13
213288,2017,4
213412,1997,1
213412,1999,1
213412,2000,8
213412,2001,36
213412,2002,40
213412,2003,20
213412,2004,56
213412,2005,44
213412,2006,83
213412,2007,71
213412,2008,60
213412,2009,61
213412,2010,70
213412,2011,59
213412,2012,65
213412,2013,61
213412,2014,35
213412,2015,39
213412,2016,24
213412,2017,13
213449,1997,223
213449,1998,17
213449,1999,16
213449,2000,25
213449,2001,24
213449,2002,19
213449,2003,12
213449,2004,8
213449,2005,6
213449,2006,5
213449,2007,8
213449,2008,6
213571,1995,4
213571,1996,2
213571,1997,2
213571,1998,2
213571,1999,1
213571,2000,3
213571,2001,6
213571,2002,9
213571,2003,4
213571,2004,11
213571,2005,8
213571,2006,11
213571,2007,14
213571,2008,9
213571,2009,10
213571,2010,9
213571,2011,15
213571,2012,22
213571,2013,16
213571,2014,22
213571,2015,19
213571,2016,13
213571,2017,1
214050,2010,1
214759,1996,76
214759,1997,80
214759,1998,113
214759,1999,65
214759,2000,81
214759,2001,62
214759,2002,139
214759,2003,221
214759,2004,193
214759,2005,79
214759,2006,38
214759,2007,49
214759,2008,53
214759,2009,44
214759,2010,33
214759,2011,37
214759,2012,42
214759,2013,40
214759,2014,55
214759,2015,32
214759,2016,29
214759,2017,15
215422,2003,1
216019,1999,1
216019,2001,4
216019,2002,1
216019,2003,1
216019,2004,2
216019,2005,9
216019,2006,10
216019,2007,3
216019,2008,2
216019,2009,3
216019,2010,4
216019,2011,4
216019,2012,8
216019,2013,1
216019,2014,4
216019,2015,6
216019,2016,4
216019,2017,2
218399,1999,1
218399,2000,23
218399,2001,66
218399,2002,140
218399,2003,156
218399,2004,123
218399,2005,79
218399,2006,113
218399,2007,81
218399,2008,73
218399,2009,87
218399,2010,98
218399,2011,112
218399,2012,112
218399,2013,139
218399,2014,186
218399,2015,181
218399,2016,126
218399,2017,14
220211,2015,1
220301,1989,1
220301,1990,1
220301,1991,1
220301,1993,4
220301,1994,3
220301,1995,1
220301,1996,2
220301,1997,1
220301,1998,4
220301,1999,3
220301,2000,8
220301,2001,20
220301,2002,24
220301,2003,51
220301,2004,68
220301,2005,79
220301,2006,89
220301,2007,79
220301,2008,72
220301,2009,90
220301,2010,128
220301,2011,102
220301,2012,77
220301,2013,129
220301,2014,172
220301,2015,197
220301,2016,169
220301,2017,63
220520,1989,10
220520,1990,15
220520,1991,17
220520,1992,16
220520,1993,10
220520,1994,6
220520,1995,6
220520,1996,10
220520,1997,18
220520,1998,30
220520,1999,18
220520,2000,20
220520,2001,13
220520,2002,16
220520,2003,10
220520,2004,6
220520,2005,4
220520,2006,7
220520,2007,11
220520,2008,4
220520,2009,8
220520,2010,13
220520,2011,13
220520,2012,11
220520,2013,9
220520,2014,14
220520,2015,15
220520,2016,25
220520,2017,3
220546,2002,2
220546,2003,1
220546,2004,12
220546,2005,6
220546,2006,10
220546,2007,5
220546,2008,6
220546,2009,12
220546,2010,11
220546,2011,11
220546,2012,15
220546,2013,21
220546,2014,25
220546,2015,25
220546,2016,24
220546,2017,14
220579,2004,2
220579,2006,4
220579,2007,2
220579,2008,1
220579,2010,3
220579,2011,1
220579,2012,9
220579,2013,8
220579,2014,4
220579,2015,13
220579,2016,6
220579,2017,1
220586,1997,1
220586,2014,1
220623,1993,1
220623,1995,1
220623,2000,1
220623,2001,2
220623,2002,2
220623,2003,5
220623,2004,10
220623,2005,6
220623,2006,7
220623,2007,5
220623,2008,2
220623,2009,3
220623,2010,5
220623,2011,13
220623,2012,10
220623,2013,19
220623,2014,17
220623,2015,15
220623,2016,25
220623,2017,10
220697,1998,2
220697,1999,23
220697,2000,22
220697,2001,22
220697,2002,11
220697,2003,15
220697,2004,12
220697,2005,8
220697,2006,10
220697,2007,7
220697,2008,5
220697,2009,6
220697,2010,8
220697,2011,12
220697,2012,7
220697,2013,4
220697,2015,1
220697,2016,4
220697,2017,1
220748,1996,1
220748,1998,1
220748,2002,1
220833,1989,24
220833,1990,24
220833,1991,26
220833,1992,30
220833,1993,14
220833,1994,2
220833,1995,2
220833,1997,1
220833,1998,1
220833,1999,14
220833,2000,43
220833,2001,37
220833,2002,60
220833,2003,84
220833,2004,89
220833,2005,80
220833,2006,114
220833,2007,115
220833,2008,122
220833,2009,156
220833,2010,253
220833,2011,334
220833,2012,497
220833,2013,515
220833,2014,466
220833,2015,422
220833,2016,379
220833,2017,130
220867,1994,24
220867,1995,31
220867,1996,22
220867,1997,15
220867,1998,21
220867,1999,5
220867,2000,5
220867,2001,5
220867,2002,4
220867,2003,2
220940,1994,55
220940,1995,41
220940,1996,49
220940,1997,40
220940,1998,65
220940,1999,55
220940,2000,53
220940,2001,41
220940,2002,43
220940,2003,62
220940,2004,67
220940,2005,43
220940,2006,71
220940,2007,86
220940,2008,73
220940,2009,84
220940,2010,127
220940,2011,121
220940,2012,141
220940,2013,166
220940,2014,168
220940,2015,161
220940,2016,125
220940,2017,65
221138,2012,1
221138,2013,5
221138,2014,3
221138,2015,13
221138,2016,15
221138,2017,4
221237,2003,1
221244,1990,1
221244,1991,1
221244,1992,2
221244,1993,3
221244,1994,4
221244,1995,10
221244,1996,5
221244,1997,2
221244,1998,9
221244,1999,7
221244,2000,9
221244,2001,2
221244,2002,3
221244,2003,11
221244,2004,8
221244,2005,10
221244,2006,11
221244,2007,13
221244,2008,12
221244,2009,17
221244,2010,29
221244,2011,33
221244,2012,43
221244,2013,61
221244,2014,79
221244,2015,55
221244,2016,63
221244,2017,25
221486,1992,1
221486,1996,1
221486,1997,2
221486,1998,4
221486,1999,1
221486,2000,1
221486,2001,6
221486,2002,3
221486,2003,5
221486,2004,4
221486,2005,3
221486,2006,1
221486,2007,3
221486,2008,3
221486,2009,6
221486,2010,8
221486,2011,7
221486,2012,18
221486,2013,20
221486,2014,10
221486,2015,13
221486,2016,15
221486,2017,3
221612,1996,1
221612,1999,2
221612,2000,1
221612,2002,1
221612,2004,2
221612,2006,3
221612,2007,2
221612,2009,3
221612,2010,7
221612,2011,2
221616,1997,2
221616,1998,11
221616,1999,11
221616,2000,9
221616,2001,27
221616,2002,20
221616,2003,28
221616,2004,18
221616,2005,17
221616,2006,14
221616,2007,23
221616,2008,15
221616,2009,11
221616,2010,18
221616,2011,17
221616,2012,27
221616,2013,41
221616,2014,35
221616,2015,35
221616,2016,37
221616,2017,10
221806,1999,1
221806,2002,1
221813,2001,5
221813,2002,14
221813,2003,17
221813,2004,10
221813,2005,13
221813,2006,13
221813,2007,19
221813,2008,17
221813,2009,6
221813,2010,14
221813,2011,14
221813,2012,8
221813,2013,8
221813,2014,10
221813,2015,17
221813,2016,12
221813,2017,6
221821,1987,2
221821,1988,2
221821,1989,4
221821,1990,11
221821,1991,9
221821,1992,12
221821,1993,17
221821,1994,17
221821,1995,13
221821,1996,12
221821,1997,24
221821,1998,30
221821,1999,23
221821,2000,34
221821,2001,33
221821,2002,35
221821,2003,40
221821,2004,67
221821,2005,67
221821,2006,63
221821,2007,53
221821,2008,57
221821,2009,71
221821,2010,79
221821,2011,101
221821,2012,113
221821,2013,98
221821,2014,104
221821,2015,101
221821,2016,80
221821,2017,32
221858,2000,14
221858,2001,14
221858,2002,12
221858,2003,29
221858,2004,20
221858,2005,12
221858,2006,20
221858,2007,30
221858,2008,15
221858,2009,16
221858,2010,11
221858,2011,22
221858,2012,31
221858,2013,26
221858,2014,36
221858,2015,25
221858,2016,27
221858,2017,7
221963,1999,1
221963,2000,1
221963,2001,2
221963,2002,3
222111,1991,12
222111,1992,10
222111,1993,10
222111,1994,10
222111,1995,14
222111,1996,8
222111,1997,7
222111,1998,8
222111,1999,8
222111,2000,20
222111,2001,22
222111,2002,7
222111,2003,14
222111,2004,9
222111,2005,4
222111,2006,8
222111,2007,9
222111,2008,8
222111,2009,10
222111,2010,13
222111,2011,15
222111,2012,9
222111,2013,11
222111,2014,2
222111,2015,6
222111,2016,1
222247,2006,1
222286,2016,1
222376,1996,1
222376,2014,2
222376,2015,1
222505,1996,1
222505,2000,1
222505,2001,4
222505,2002,3
222505,2003,6
222505,2004,10
222505,2005,10
222505,2006,15
222505,2007,14
222505,2008,17
222505,2009,13
222505,2010,31
222505,2011,27
222505,2012,27
222505,2013,23
222505,2014,31
222505,2015,47
222505,2016,20
222505,2017,7
222519,1992,3
222582,2010,36
222582,2011,62
222582,2012,124
222582,2013,70
222582,2014,60
222582,2015,71
222582,2016,48
222582,2017,14
223003,1997,1
223003,1999,6
223003,2000,2
223003,2001,5
223003,2002,5
223003,2003,3
223003,2004,8
223003,2005,2
223003,2006,3
223003,2007,3
223003,2008,3
223003,2009,5
223003,2010,2
223003,2011,3
223003,2012,5
223003,2013,9
223003,2014,4
223003,2015,9
223003,2016,8
223003,2017,1
223098,1998,2
223098,1999,7
223098,2000,8
223098,2001,6
223098,2002,7
223098,2003,8
223098,2004,3
223098,2005,5
223098,2006,9
223098,2007,11
223098,2008,7
223098,2009,9
223098,2010,9
223098,2011,16
223098,2012,7
223098,2013,9
223098,2014,3
223098,2015,14
223098,2016,15
223098,2017,4
223492,1995,4
223492,1996,3
223492,1997,1
223492,1998,7
223492,1999,6
223492,2000,5
223492,2001,14
223492,2002,14
223492,2003,9
223492,2004,15
223492,2005,9
223492,2006,11
223492,2007,4
223492,2008,9
223492,2009,8
223492,2010,10
223492,2011,8
223492,2012,18
223492,2013,12
223492,2014,19
223492,2015,20
223492,2016,18
223492,2017,12
223528,1992,9
223528,1993,17
223528,1994,25
223528,1995,19
223528,1996,23
223528,1997,13
223528,1998,21
223528,1999,13
223528,2000,27
223528,2001,20
223528,2002,17
223528,2003,15
223528,2004,16
223528,2005,10
223528,2006,8
223528,2007,29
223528,2008,11
223528,2009,15
223528,2010,26
223528,2011,28
223528,2012,24
223528,2013,35
223528,2014,16
223528,2015,20
223528,2016,14
223528,2017,8
223732,1999,3
223732,2000,1
223732,2001,1
223732,2004,2
223732,2006,2
223732,2007,4
223732,2008,12
223732,2009,18
223732,2010,35
223732,2011,51
223732,2012,60
223732,2013,73
223732,2014,69
223732,2015,54
223732,2016,44
223732,2017,6
223911,1996,7
223911,1997,7
223911,1998,10
223911,1999,9
223911,2000,18
223911,2001,8
223911,2002,25
223911,2003,41
223911,2004,84
223911,2005,118
223911,2006,156
223911,2007,156
223911,2008,166
223911,2009,217
223911,2010,299
223911,2011,296
223911,2012,379
223911,2013,417
223911,2014,340
223911,2015,264
223911,2016,261
223911,2017,85
224604,2004,1
224604,2014,2
224604,2015,1
224802,2000,1
224802,2002,1
224802,2006,2
224802,2007,1
224802,2011,1
224802,2012,1
224817,1999,2
224817,2000,2
224817,2001,3
224886,2012,1
224886,2013,1
224886,2014,1
225094,2003,2
225094,2004,3
225094,2005,6
225094,2006,3
225094,2007,4
225094,2008,1
225094,2009,5
225094,2010,26
225094,2011,61
225094,2012,69
225094,2013,54
225094,2014,87
225094,2015,81
225094,2016,80
225094,2017,32
225247,2009,1
225247,2016,1
226082,2003,1
226082,2004,1
226082,2006,3
226082,2007,3
226082,2008,8
226082,2009,19
226082,2010,40
226082,2011,52
226082,2012,69
226082,2013,64
226082,2014,69
226082,2015,70
226082,2016,77
226082,2017,41
227396,1998,9
227396,1999,14
227396,2000,27
227396,2001,36
227396,2002,40
227396,2003,36
227396,2004,56
227396,2005,61
227396,2006,113
227396,2007,123
227396,2008,146
227396,2009,229
227396,2010,240
227396,2011,204
227396,2012,170
227396,2013,129
227396,2014,112
227396,2015,67
227396,2016,68
227396,2017,24
228416,1998,2
228418,2002,1
228418,2003,6
228418,2004,20
228418,2005,21
228418,2006,19
228418,2007,33
228418,2008,33
228418,2009,28
228418,2010,39
228418,2011,54
228418,2012,53
228418,2013,41
228418,2014,55
228418,2015,78
228418,2016,69
228418,2017,25
228598,2003,1
228598,2004,2
228598,2007,1
231087,2002,1
231087,2003,11
231087,2004,25
231087,2005,36
231087,2006,35
231087,2007,39
231087,2008,42
231087,2009,16
231087,2010,13
231087,2011,3
231161,1997,2
231161,1998,3
231161,1999,4
231161,2000,4
231161,2001,10
231161,2002,21
231161,2003,29
231161,2004,23
231161,2005,18
231161,2006,22
231161,2007,21
231161,2008,8
