gvkey,year,company,city,country_code,sector_code,patentcount,country,region
7114,2023,Panasonic Holdings Corporation,Kadoma,JPN,25,993,Japan,Asia Pacific
5691,2023,Honda Motor Co Ltd,Tokyo,JPN,25,886,Japan,Asia Pacific
19112,2023,Denso Corp,Kariya,JPN,25,535,Japan,Asia Pacific
100699,2023,Sharp Corp,Sakai,JPN,25,388,Japan,Asia Pacific
203215,2023,Hyundai Mobis,Seoul,KOR,25,310,South Korea,Asia Pacific
18715,2023,Kao Corp,Tokyo,JPN,30,62,Japan,Asia Pacific
286420,2023,CJ CheilJedang Corp,Seoul,KOR,30,62,South Korea,Asia Pacific
223528,2023,Japan Tobacco Inc,Tokyo,JPN,30,60,Japan,Asia Pacific
234376,2023,Kt&G Corp,Daejeon,KOR,30,43,South Korea,Asia Pacific
19344,2023,Shiseido Co Ltd,Tokyo,JPN,30,30,Japan,Asia Pacific
273961,2023,Seven & I Holdings Co Ltd,Tokyo,JPN,30,29,Japan,Asia Pacific
322126,2023,OPPLE Lighting Co Ltd,Shanghai,CHN,30,29,China,Asia Pacific
338946,2023,Smoore International Holdings Ltd,Shenzhen,CHN,30,23,China,Asia Pacific
278216,2023,Amorepacific Corp,Seoul,KOR,30,22,South Korea,Asia Pacific
245697,2023,LG H&H Co Ltd,Seoul,KOR,30,20,South Korea,Asia Pacific
100686,2023,Olympus Corp,Tokyo,JPN,35,223,Japan,Asia Pacific
102146,2023,Terumo Corp,Tokyo,JPN,35,119,Japan,Asia Pacific
354265,2023,Shanghai United Imaging Healthcare Co Ltd,Shanghai,CHN,35,114,China,Asia Pacific
101256,2023,Fisher & Paykel Healthcare Corp Ltd,Auckland,NZL,35,92,New Zealand,Asia Pacific
100718,2023,Takeda Pharmaceutical Co Ltd,Tokyo,JPN,35,60,Japan,Asia Pacific
100433,2023,Hoya Corp,Tokyo,JPN,35,58,Japan,Asia Pacific
212635,2023,Cochlear Ltd,Sydney,AUS,35,57,Australia,Asia Pacific
212712,2023,Sysmex Corp,Kobe,JPN,35,47,Japan,Asia Pacific
175612,2023,Mindray Medical International Ltd,Shenzhen,CHN,35,38,China,Asia Pacific
296288,2023,Otsuka Holdings Co Ltd,Tokyo,JPN,35,38,Japan,Asia Pacific
356377,2023,Rakuten Bank Ltd,Tokyo,JPN,40,25,Japan,Asia Pacific
160709,2023,Ping An Insurance Group Co of China Ltd,Shenzhen,CHN,40,18,China,Asia Pacific
293515,2023,Hithink RoyalFlush Information Network Co Ltd,Hangzhou,CHN,40,6,China,Asia Pacific
349926,2023,KakaoBank Corp,Seongnam-si,KOR,40,6,South Korea,Asia Pacific
239116,2023,Insurance Australia Group Ltd,Sydney,AUS,40,3,Australia,Asia Pacific
318207,2023,Pushpay Holdings Ltd,Auckland,NZL,40,3,New Zealand,Asia Pacific
34603,2023,Futu Holdings Limited,Admiralty,HKG,40,2,"Hong Kong, SAR China",Asia Pacific
212856,2023,Macquarie Group Ltd,Sydney,AUS,40,2,Australia,Asia Pacific
248136,2023,Mizuho Financial Group Inc,Tokyo,JPN,40,2,Japan,Asia Pacific
25249,2023,Daishin Securities Co Ltd,Seoul,KOR,40,1,South Korea,Asia Pacific
104604,2023,Samsung Electronics Co Ltd,Suwon,KOR,45,7167,South Korea,Asia Pacific
201395,2023,Taiwan Semiconductor Manufacturing Co Ltd,Hsinchu City,TWN,45,2512,Taiwan,Asia Pacific
2721,2023,Canon Inc,Tokyo,JPN,45,2116,Japan,Asia Pacific
242058,2023,Boe Technology Group Co Ltd,Beijing,CHN,45,1185,China,Asia Pacific
4925,2023,Fujifilm Holdings Corp,Tokyo,JPN,45,912,Japan,Asia Pacific
257018,2023,Seiko Epson Corp,Suwa,JPN,45,868,Japan,Asia Pacific
204049,2023,SK Hynix Inc,Icheon-Si,KOR,45,673,South Korea,Asia Pacific
100226,2023,Murata Manufacturing Co Ltd,Nagaokakyo,JPN,45,632,Japan,Asia Pacific
7652,2023,Nec Corp,Tokyo,JPN,45,628,Japan,Asia Pacific
160739,2023,LG Display Co Ltd,Seoul,KOR,45,579,South Korea,Asia Pacific
7908,2023,Nippon Telegraph and Telephone Corporation,Tokyo,JPN,50,514,Japan,Asia Pacific
164532,2023,Baidu Inc,Beijing,CHN,50,472,China,Asia Pacific
270615,2023,Tencent Holdings LTD,Shenzhen,CHN,50,472,China,Asia Pacific
203480,2023,SK Telecom Co Ltd,Seoul,KOR,50,64,South Korea,Asia Pacific
346434,2023,Kuaishou Technology,Beijing,CHN,50,59,China,Asia Pacific
102450,2023,Nintendo Co Ltd,Kyoto,JPN,50,57,Japan,Asia Pacific
290702,2023,GREE Holdings Inc,Tokyo,JPN,50,56,Japan,Asia Pacific
214509,2023,LY Corporation,Chiyoda,JPN,50,51,Japan,Asia Pacific
204222,2023,Softbank Group Corp,Tokyo,JPN,50,41,Japan,Asia Pacific
251201,2023,Beyon B S C,Manama,BHR,50,39,Bahrain,Asia Pacific
30874,2023,Korea Electric Power Corp,Naju-Si,KOR,55,17,South Korea,Asia Pacific
100846,2023,Osaka Gas Co Ltd,Osaka,JPN,55,9,Japan,Asia Pacific
100302,2023,Kansai Electric Power Co Inc,Osaka,JPN,55,3,Japan,Asia Pacific
100848,2023,Tokyo Gas Co Ltd,Tokyo,JPN,55,3,Japan,Asia Pacific
104474,2023,YTl Corp Berhad,Kuala Lumpur,MYS,55,3,Malaysia,Asia Pacific
100439,2023,Chugoku Electric Power Co Inc,Hiroshima,JPN,55,2,Japan,Asia Pacific
319832,2023,China National Nuclear Power Co Ltd,Beijing,CHN,55,2,China,Asia Pacific
30570,2023,Shandong Huaneng Power Dev,Jinan,CHN,55,1,China,Asia Pacific
30747,2023,Huaneng Power International Inc,Beijing,CHN,55,1,China,Asia Pacific
100488,2023,Kyushu Electric Power Co Inc,Fukuoka City,JPN,55,1,Japan,Asia Pacific
200477,2023,Peking University Resources (Holdings) Co Ltd,Causeway Bay,HKG,60,17,"Hong Kong, SAR China",Asia Pacific
100436,2023,Daikyo Inc,Tokyo,JPN,60,4,Japan,Asia Pacific
242644,2023,Sunland Group Ltd Sdg,Surfers Paradise,AUS,60,3,Australia,Asia Pacific
259184,2023,SC Asset Corp Public Co Ltd,Bangkok,THA,60,3,Thailand,Asia Pacific
100918,2023,LendLease Group,Barangaroo,AUS,60,2,Australia,Asia Pacific
270750,2023,Quzhou Xin an Development Co Ltd,Hangzhou,CHN,60,2,China,Asia Pacific
273658,2023,Land Business Co Ltd,Chiyoda,JPN,60,2,Japan,Asia Pacific
102106,2023,China Overseas Grand Oceans Group Ltd,Hong Kong,HKG,60,1,"Hong Kong, SAR China",Asia Pacific
320993,2023,MIGALO HOLDINGS Inc,Tokyo,JPN,60,1,Japan,Asia Pacific
324979,2023,J.S.B. Co Ltd,Kyoto,JPN,60,1,Japan,Asia Pacific
202875,2023,KDK Corp,Kyoto,JPN,NA,10,Japan,Asia Pacific
321386,2023,Suntory Holdings Ltd,Tokyo,JPN,NA,5,Japan,Asia Pacific
320661,2023,Glac Biotech Co Ltd,Tainan,TWN,NA,4,Taiwan,Asia Pacific
332577,2023,Supernet Technologies Ltd,Karachi,PAK,NA,3,Pakistan,Asia Pacific
102484,2023,Donaghys Ltd,Christchurch,NZL,NA,1,New Zealand,Asia Pacific
206098,2023,Wako Electric Co Ltd,Tsukubamirai,JPN,NA,1,Japan,Asia Pacific
343791,2023,ThroughTek Co Ltd,Taipei,TWN,NA,1,Taiwan,Asia Pacific
24625,2023,TotalEnergies SE,Courbevoie,FRA,10,55,France,Europe
12384,2023,Shell Plc,London,GBR,10,26,United Kingdom,Europe
216613,2023,TGS ASA,Oslo,NOR,10,25,Norway,Europe
102983,2023,Viridien Societe anonyme,Massy,FRA,10,16,France,Europe
220546,2023,Equinor ASA,Stavanger,NOR,10,15,Norway,Europe
272746,2023,Neste OYJ,Espoo,FIN,10,14,Finland,Europe
2410,2023,BP plc,London,GBR,10,11,United Kingdom,Europe
61616,2023,Eni SpA,Rome,ITA,10,11,Italy,Europe
101083,2023,Saipem SpA,Milan,ITA,10,10,Italy,Europe
101861,2023,Hunting PLC,London,GBR,10,10,United Kingdom,Europe
17436,2023,BASF SE,Ludwigshafen am Rhein,DEU,15,256,Germany,Europe
241216,2023,"Syngenta AG, Basel",Basel,CHE,15,80,Switzerland,Europe
101202,2023,L'Air Liquide SA,Paris,FRA,15,74,France,Europe
295421,2023,Evonik Industries AG,Essen,DEU,15,72,Germany,Europe
102454,2023,DSM Firmenich AG,Kaiseraugst,CHE,15,67,Switzerland,Europe
277043,2023,Arkema,Colombes,FRA,15,67,France,Europe
320448,2023,Covestro AG,Leverkusen,DEU,15,63,Germany,Europe
101394,2023,"Solvay SA, Bruxelles",Brussels,BEL,15,47,Belgium,Europe
200460,2023,Borealis,Vienna,AUT,15,43,Austria,Europe
65248,2023,Arcelormittal,Luxembourg City,LUX,15,39,Luxembourg,Europe
220833,2023,Airbus SE,Leiden,NLD,20,359,Netherlands,Europe
6268,2023,Johnson Controls International Plc,Cork,IRL,20,354,Ireland,Europe
19349,2023,Siemens AG,Munich,DEU,20,335,Germany,Europe
101305,2023,Safran SA,Paris,FRA,20,311,France,Europe
100499,2023,Rolls Royce Holdings PLC,London,GBR,20,282,United Kingdom,Europe
210418,2023,ABB Ltd,Zurich,CHE,20,275,Switzerland,Europe
295786,2023,CNH Industrial N V,Basildon,GBR,20,240,United Kingdom,Europe
4199,2023,Eaton Corporation plc,Dublin,IRL,20,201,Ireland,Europe
101811,2023,Compagnie de Saint Gobain S A,Courbevoie,FRA,20,136,France,Europe
11749,2023,Svenska Kullagerfabriken Skf AB,Gothenburg,SWE,20,132,Sweden,Europe
100737,2023,Volkswagen AG,Wolfsburg,DEU,25,422,Germany,Europe
101347,2023,Swatch Group AG,Biel/Bienne,CHE,25,231,Switzerland,Europe
100022,2023,Bayerische Motoren Werke Aktiengesellschaft,Munich,DEU,25,206,Germany,Europe
100609,2023,Continental AG,Hanover,DEU,25,192,Germany,Europe
118122,2023,Aptiv PLC,Schaffhausen,CHE,25,161,Switzerland,Europe
102299,2023,Forvia SE,Nanterre,FRA,25,140,France,Europe
245918,2023,International Game Technology PLC,London,GBR,25,131,United Kingdom,Europe
320124,2023,Schaeffler AG,Herzogenaurach,DEU,25,128,Germany,Europe
102523,2023,Valeo SE,Paris,FRA,25,125,France,Europe
350952,2023,Volvo Car AB publ,Gothenburg,SWE,25,118,Sweden,Europe
100581,2023,LOreal SA,Clichy,FRA,30,131,France,Europe
101942,2023,Henkel AG & Co KGaA,Dusseldorf,DEU,30,110,Germany,Europe
16603,2023,"Nestle SA, Cham Und Vevey",Vevey,CHE,30,87,Switzerland,Europe
1932,2023,British American Tobacco PLC,London,GBR,30,73,United Kingdom,Europe
10846,2023,Unilever PLC,London,GBR,30,47,United Kingdom,Europe
295113,2023,Ocado Group PLC,Hatfield,GBR,30,31,United Kingdom,Europe
324770,2023,Essity Aktiebolag,Stockholm,SWE,30,28,Sweden,Europe
210918,2023,Vilmorin & Cie SA,Paris,FRA,30,12,France,Europe
241637,2023,Anheuser-Busch InBev SA/NV,Leuven,BEL,30,12,Belgium,Europe
100775,2023,Koninklijke Numico NV,Hoofddorp,NLD,30,11,Netherlands,Europe
8546,2023,Koninklijke Philips NV,Amsterdam,NLD,35,621,Netherlands,Europe
326765,2023,Siemens Healthineers AG,Forchheim,DEU,35,396,Germany,Europe
25648,2023,Roche Holding AG,Basel,CHE,35,336,Switzerland,Europe
100080,2023,Bayer AG,Leverkusen,DEU,35,258,Germany,Europe
101204,2023,Sanofi,Paris,FRA,35,138,France,Europe
101317,2023,Smith & Nephew PLC,Watford,GBR,35,130,United Kingdom,Europe
35056,2023,Alcon Inc,Geneva,CHE,35,97,Switzerland,Europe
5180,2023,GSK plc,Brentford,GBR,35,84,United Kingdom,Europe
212782,2023,Fresenius Medical Care AG,Bad Homburg,DEU,35,83,Germany,Europe
101310,2023,Novartis AG,Basel,CHE,35,69,Switzerland,Europe
3221,2023,Aon plc,Dublin,IRL,40,11,Ireland,Europe
246706,2023,London Stock Exchange Group PLC,London,GBR,40,6,United Kingdom,Europe
12673,2023,Barclays PLC,London,GBR,40,4,United Kingdom,Europe
63546,2023,"Schweizerische Rueckversicherungs-Gesellschaft, Zuerich",Zurich,CHE,40,4,Switzerland,Europe
21408,2023,Groupe Bruxelles Lambert SA,Brussels,BEL,40,3,Belgium,Europe
210835,2023,3I Group PLC,London,GBR,40,3,United Kingdom,Europe
15703,2023,KBC Group NV,Brussels,BEL,40,2,Belgium,Europe
223522,2023,Chesterton Inernational PLC,London,GBR,40,2,United Kingdom,Europe
227537,2023,Eurobank Ergasias Services and Holdings SA,Athens,GRC,40,2,Greece,Europe
288153,2023,Phoenix Group Holdings,London,GBR,40,2,United Kingdom,Europe
4439,2023,Telefonaktiebolaget LM Ericsson (publ),Stockholm,SWE,45,857,Sweden,Europe
132740,2023,Infineon Technologies AG,Neubiberg,DEU,45,540,Germany,Europe
23671,2023,Nokia OYJ,Espoo,FIN,45,503,Finland,Europe
31142,2023,STMicroelectronics NV,Schiphol,NLD,45,502,Netherlands,Europe
103487,2023,SAP SE,Walldorf,DEU,45,384,Germany,Europe
184725,2023,NXP Semiconductors NV,Eindhoven,NLD,45,325,Netherlands,Europe
61214,2023,ASML Holding NV,Veldhoven,NLD,45,175,Netherlands,Europe
177267,2023,TE Connectivity plc,Ballybrit,IRL,45,173,Ireland,Europe
43285,2023,Arm Holdings plc,Cambridge,GBR,45,166,United Kingdom,Europe
210884,2023,Imagination Technologies Group PLC,Kings Langley,GBR,45,127,United Kingdom,Europe
33175,2023,Spotify Technology SA,Luxembourg City,LUX,50,66,Luxembourg,Europe
220940,2023,Orange SA,Issy-les-Moulineaux,FRA,50,61,France,Europe
61440,2023,Koninklijke Kpn NV,Rotterdam,NLD,50,56,Netherlands,Europe
2411,2023,BT Group PLC,London,GBR,50,40,United Kingdom,Europe
221616,2023,Deutsche Telekom AG,Bonn,DEU,50,16,Germany,Europe
19151,2023,Telecom Italia SPA,Rome,ITA,50,9,Italy,Europe
114927,2023,"Swisscom AG, Ittigen",Bern,CHE,50,6,Switzerland,Europe
243787,2023,Orange SA,Paris,FRA,50,6,France,Europe
282834,2023,Hawe SA,Warsaw,POL,50,5,Poland,Europe
14605,2023,WPP PLC,London,GBR,50,4,United Kingdom,Europe
220920,2023,EDF,Paris,FRA,55,19,France,Europe
213423,2023,Centrica PLC,Windsor,GBR,55,8,United Kingdom,Europe
238616,2023,Veolia Environnement SA,Paris,FRA,55,6,France,Europe
289259,2023,Vigie SA,Paris,FRA,55,6,France,Europe
100590,2023,E.ON SE,Essen,DEU,55,4,Germany,Europe
201794,2023,Enel SpA,Rome,ITA,55,3,Italy,Europe
100953,2023,RWE Aktiengesellschaft,Essen,DEU,55,2,Germany,Europe
220942,2023,Engie SA,Courbevoie,FRA,55,2,France,Europe
211819,2023,National Grid plc,London,GBR,55,1,United Kingdom,Europe
216524,2023,ENBW Energie Baden-Wuerttemberg AG,Karlsruhe,DEU,55,1,Germany,Europe
210446,2023,MRM Sa,Paris,FRA,60,1,France,Europe
202242,2023,A. Friedr. Flender GmbH,Bocholt,DEU,NA,8,Germany,Europe
211865,2023,Suunto Oy,Vantaa,FIN,NA,6,Finland,Europe
215449,2023,Ulstein Holding ASA,Ulsteinvik,NOR,NA,3,Norway,Europe
318761,2023,EuroChem Group AG,Zug,CHE,NA,2,Switzerland,Europe
101167,2023,Ipeco Holdings PLC,Southend On Sea,GBR,NA,1,United Kingdom,Europe
210944,2023,Tracker Network PLC,Uxbridge,GBR,NA,1,United Kingdom,Europe
342990,2023,SulNOx Group PLC,London,GBR,NA,1,United Kingdom,Europe
347021,2023,Genomtec S.A.,Wroclaw,POL,NA,1,Poland,Europe
354233,2023,Railway Metrics and Dynamics Sweden AB publ,Stockholm,SWE,NA,1,Sweden,Europe
5439,2023,Halliburton Co,Houston,USA,10,576,United States,North America
9465,2023,Schlumberger Ltd,Houston,USA,10,251,United States,North America
4503,2023,Exxon Mobil Corp,Spring,USA,10,184,United States,North America
29849,2023,Western Atlas Inc,Houston,USA,10,167,United States,North America
2991,2023,Chevron Corp,San Ramon,USA,10,76,United States,North America
4367,2023,Weatherford International plc,Houston,USA,10,52,United States,North America
22794,2023,BJ Services Co,Houston,USA,10,48,United States,North America
32106,2023,Baker Hughes a GE Co,Houston,USA,10,48,United States,North America
63892,2023,NOV Inc,Houston,USA,10,38,United States,North America
30923,2023,TechnipFMC plc,Houston,USA,10,34,United States,North America
35168,2023,Corteva Inc,Indianapolis,USA,15,296,United States,North America
34443,2023,Dow Inc,Midland,USA,15,167,United States,North America
4060,2023,DuPont  De Nemours Inc,Wilmington,USA,15,84,United States,North America
4213,2023,Ecolab Inc.,Saint Paul,USA,15,82,United States,North America
8247,2023,PPG Industries Inc.,Pittsburgh,USA,15,56,United States,North America
148210,2023,Chevron Phillips Chemical Co LLC,The Woodlands,USA,15,54,United States,North America
1913,2023,Avery Dennison Corp,Mentor,USA,15,52,United States,North America
20194,2023,Hauser Inc,Long Beach,USA,15,52,United States,North America
9667,2023,Sherwin-Williams Co (The),Cleveland,USA,15,39,United States,North America
25389,2023,Graphic Packaging Holding Co,Atlanta,USA,15,37,United States,North America
10983,2023,RTX Corp,Arlington,USA,20,856,United States,North America
5047,2023,GE Aerospace,Evendale,USA,20,812,United States,North America
2285,2023,Boeing Co,Arlington,USA,20,709,United States,North America
1300,2023,Honeywell International Inc,Charlotte,USA,20,602,United States,North America
2817,2023,Caterpillar Inc,Irving,USA,20,404,United States,North America
3835,2023,DEERE & COMPANY,Moline,USA,20,355,United States,North America
8972,2023,Raytheon Co.,Waltham,USA,20,348,United States,North America
7435,2023,3M Co,Saint Paul,USA,20,330,United States,North America
5878,2023,Illinois Tool Works Inc.,Glenview,USA,20,264,United States,North America
10163,2023,Sundstrand Corp,Rockford,USA,20,261,United States,North America
64768,2023,Amazon.com Inc,Seattle,USA,25,1348,United States,North America
4839,2023,Ford Motor Co,Dearborn,USA,25,1140,United States,North America
7906,2023,NIKE Inc,Beaverton,USA,25,997,United States,North America
5073,2023,General Motors Co,Detroit,USA,25,721,United States,North America
11465,2023,Whirlpool Corp,Benton Harbor,USA,25,293,United States,North America
6946,2023,Magna International Inc,Aurora,CAN,25,223,Canada,North America
63797,2023,ACNielsen Corp,New York,USA,25,222,United States,North America
114524,2023,eBay Inc.,San Jose,USA,25,199,United States,North America
20644,2023,GoPro Inc,San Mateo,USA,25,167,United States,North America
3734,2023,Dana Inc,Maumee,USA,25,166,United States,North America
8762,2023,Procter & Gamble Co (The),Cincinnati,USA,30,471,United States,North America
11259,2023,Walmart Inc,Bentonville,USA,30,197,United States,North America
8543,2023,Altria Group Inc,Richmond,USA,30,159,United States,North America
179621,2023,Philip Morris International Inc,Stamford,USA,30,93,United States,North America
3813,2023,Target Corp,Minneapolis,USA,30,92,United States,North America
3170,2023,Colgate-Palmolive Co,New York,USA,30,75,United States,North America
6435,2023,Kimberly-Clark Corp,Dallas,USA,30,72,United States,North America
11670,2023,Spectrum Brands Holdings Inc,Middleton,USA,30,50,United States,North America
8479,2023,PepsiCo Inc,Purchase,USA,30,47,United States,North America
41957,2023,Ispire Technology Inc,Los Angeles,USA,30,46,United States,North America
6266,2023,Johnson & Johnson,New Brunswick,USA,35,984,United States,North America
7228,2023,Medtronic PLC,Galway,USA,35,950,United States,North America
10115,2023,Stryker Corp,Portage,USA,35,421,United States,North America
2111,2023,Becton Dickinson and Co,Franklin Lakes,USA,35,369,United States,North America
25279,2023,Boston Scientific Corp,Marlborough,USA,35,350,United States,North America
1078,2023,Abbott Laboratories,North Chicago,USA,35,279,United States,North America
136725,2023,Intuitive Surgical Inc,Sunnyvale,USA,35,193,United States,North America
171002,2023,Globus Medical Inc,Audubon,USA,35,175,United States,North America
3735,2023,Danaher Corp,Washington,USA,35,173,United States,North America
7257,2023,Merck & Co Inc,Rahway,USA,35,155,United States,North America
30990,2023,Capital One Financial Corp,McLean,USA,40,730,United States,North America
7647,2023,Bank of America Corp,Charlotte,USA,40,458,United States,North America
8007,2023,Wells Fargo & Co,San Francisco,USA,40,405,United States,North America
122554,2023,United Services Auto Assn,San Antonio,USA,40,258,United States,North America
179534,2023,Visa Inc,San Francisco,USA,40,245,United States,North America
24616,2023,PayPal Holdings Inc,San Jose,USA,40,244,United States,North America
160225,2023,Mastercard Inc,Purchase,USA,40,204,United States,North America
122594,2023,State Farm Insurance,Bloomington,USA,40,202,United States,North America
2968,2023,JPMorgan Chase & Co,New York,USA,40,173,United States,North America
2176,2023,Berkshire Hathaway Inc,Omaha,USA,40,135,United States,North America
6066,2023,International Business Machines Corp,Armonk,USA,45,3031,United States,North America
24800,2023,QUALCOMM Inc.,San Diego,USA,45,2867,United States,North America
1690,2023,Apple Inc,Cupertino,USA,45,2072,United States,North America
7343,2023,Micron Technology Inc.,Boise,USA,45,1731,United States,North America
6008,2023,Intel Corp,Santa Clara,USA,45,1670,United States,North America
14489,2023,Dell Technologies Inc,Round Rock,USA,45,1468,United States,North America
12141,2023,Microsoft Corp,Redmond,USA,45,1380,United States,North America
20779,2023,Cisco Systems Inc,San Jose,USA,45,973,United States,North America
10499,2023,Texas Instruments Inc,Dallas,USA,45,722,United States,North America
1704,2023,Applied Materials Inc,Santa Clara,USA,45,696,United States,North America
160329,2023,Alphabet Inc,Mountain View,USA,50,2019,United States,North America
170617,2023,Meta Platforms Inc,Menlo Park,USA,50,795,United States,North America
9899,2023,AT&T Inc,Dallas,USA,50,505,United States,North America
30091,2023,Snap Inc,Santa Monica,USA,50,498,United States,North America
17874,2023,T-Mobile US Inc,Bellevue,USA,50,485,United States,North America
2136,2023,Verizon Communications Inc,New York,USA,50,399,United States,North America
3226,2023,Comcast Corp,Philadelphia,USA,50,391,United States,North America
126136,2023,Charter Communications Inc,Stamford,USA,50,167,United States,North America
